trackid,firstposx,firstposy,firstposz,firstpost,momx,momy,momz,charge,chi2ndf,type,hitid,muonid,recox,recoy,recoz,recot
14,-31.2287,96.1119,-96.0656,1235,17.6339,38.6603,12.1433,1,0,0,4,90,38.4865,118.449,-117.14,1235
14,-31.2287,96.1119,-96.0656,1235,17.6339,38.6603,12.1433,1,0,0,5,90,54.0048,105.99,-120.94,1235
14,-31.2287,96.1119,-96.0656,1235,17.6339,38.6603,12.1433,1,0,0,6,90,64.2235,88.3961,-125.5,1235
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,0,1,202.865,202.865,4.95,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,1,1,211.352,153.556,6.85,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,2,1,207.607,105.781,8.37,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,3,1,193.947,63.0173,9.89,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,4,1,173.565,27.4901,11.6,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,5,1,150.154,-0,13.12,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,6,1,126.677,-20.0637,14.64,1775
15,202.865,202.865,4.95,1775,52.0556,-169.812,-6.72648,1,0,0,7,1,104.591,-33.9837,15.97,1775
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,0,53,-274.389,-89.1545,46.37,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,1,53,-276.131,-43.7348,49.41,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,2,53,-270.745,-3.31556e-14,52.26,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,3,53,-259.666,41.1271,54.92,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,4,53,-243.218,79.0265,57.39,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,5,53,-222.106,113.168,60.05,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,6,53,-139.484,191.984,67.46,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,7,53,-106.872,209.747,70.31,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,8,53,-72.5093,223.161,73.16,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,9,53,-36.7363,231.944,76.01,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,10,53,37.2416,235.134,81.71,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,11,53,74.4468,229.124,84.37,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,12,53,180.698,180.698,93.3,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,13,53,211.919,153.968,96.91,1940
16,-274.389,-89.1545,46.37,1940,-29.9913,248.738,0.446761,1,0,0,14,53,241.743,123.174,97.48,1940
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,0,53,-166.511,-229.182,165.59,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,1,53,-194.939,-194.939,169.39,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,2,53,-216.885,-157.576,173.38,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,3,53,-232.094,-118.258,176.8,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,4,53,-240.689,-78.2045,180.41,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,5,53,-243.203,-38.5196,183.83,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,6,53,-239.775,-2.9363e-14,187.06,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,7,53,-231.193,36.6174,190.29,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,8,53,-218.282,70.924,193.52,1945
17,-166.511,-229.182,165.59,1945,-171.013,174.664,-20.8477,1,0,0,9,53,-200.775,102.3,196.56,1945
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,0,78,-197.034,143.154,17.3,2245
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,1,78,-105.181,105.181,23.665,2245
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,2,78,-76.9503,105.913,23.38,2245
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,3,78,-56.7148,111.309,23.19,2245
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,4,78,-39.1324,120.437,23,2245
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,5,78,-21.425,135.272,22.62,2245
18,-197.034,143.154,17.3,2245,-104.847,91.7096,8.76256,1,0,0,6,78,-2.78982e-14,173.481,21.29,2245
19,-126.247,91.7235,16.35,2245,-107.314,24.5104,-4.46981,1,0,0,0,78,-126.247,91.7235,16.35,2245
19,-126.247,91.7235,16.35,2245,-107.314,24.5104,-4.46981,1,0,0,1,78,-89.055,89.055,14.83,2245
19,-126.247,91.7235,16.35,2245,-107.314,24.5104,-4.46981,1,0,0,2,78,-67.4187,92.7939,23.38,2245
19,-126.247,91.7235,16.35,2245,-107.314,24.5104,-4.46981,1,0,0,3,78,-50.4179,98.9507,23.19,2245
19,-126.247,91.7235,16.35,2245,-107.314,24.5104,-4.46981,1,0,0,4,78,-34.8463,107.246,23,2245
19,-126.247,91.7235,16.35,2245,-107.314,24.5104,-4.46981,1,0,0,5,78,-18.8689,119.133,22.62,2245
20,-76.9503,105.913,13.88,2245,-83.2084,-12.4419,-4.57016,1,0,0,0,78,-76.9503,105.913,13.88,2245
20,-76.9503,105.913,13.88,2245,-83.2084,-12.4419,-4.57016,1,0,0,1,78,-56.7148,111.309,12.74,2245
20,-76.9503,105.913,13.88,2245,-83.2084,-12.4419,-4.57016,1,0,0,2,78,-39.1324,120.437,11.98,2245
20,-76.9503,105.913,13.88,2245,-83.2084,-12.4419,-4.57016,1,0,0,3,78,-21.425,135.272,11.22,2245
20,-76.9503,105.913,13.88,2245,-83.2084,-12.4419,-4.57016,1,0,0,4,78,-2.78982e-14,173.481,9.51,2245
21,-67.4187,92.7939,13.88,2245,-108.946,-30.807,-7.13205,1,0,0,0,78,-67.4187,92.7939,13.88,2245
21,-67.4187,92.7939,13.88,2245,-108.946,-30.807,-7.13205,1,0,0,1,78,-50.4179,98.9507,12.74,2245
21,-67.4187,92.7939,13.88,2245,-108.946,-30.807,-7.13205,1,0,0,2,78,-34.8463,107.246,11.98,2245
21,-67.4187,92.7939,13.88,2245,-108.946,-30.807,-7.13205,1,0,0,3,78,-18.8689,119.133,11.22,2245
21,-67.4187,92.7939,13.88,2245,-108.946,-30.807,-7.13205,1,0,0,4,78,-4.14663e-14,257.852,4.38,2245
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,0,78,-51.5465,158.644,-3.62,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,1,78,-159.643,159.643,-7.8,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,2,78,-158.41,218.032,-12.17,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,3,78,-69.9123,137.211,-4.76,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,4,78,-92.3329,127.085,-5.9,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,5,78,-129.78,129.78,-5.9,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,6,78,-158.41,218.032,-4.38,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,7,78,-123.951,243.267,-3.05,2250
22,-51.5465,158.644,-3.62,2250,-26.1353,-48.3724,1.73295,1,0,0,8,78,-77.234,237.702,-1.72,2250
23,-52.8657,162.704,-27.75,2250,-12.1639,-43.0013,5.17463,1,0,0,0,78,-52.8657,162.704,-27.75,2250
23,-52.8657,162.704,-27.75,2250,-12.1639,-43.0013,5.17463,1,0,0,1,78,-69.9123,137.211,-31.36,2250
23,-52.8657,162.704,-27.75,2250,-12.1639,-43.0013,5.17463,1,0,0,2,78,-144.733,199.208,-61.95,2250
23,-52.8657,162.704,-27.75,2250,-12.1639,-43.0013,5.17463,1,0,0,3,78,-114.549,224.814,-69.74,2250
23,-52.8657,162.704,-27.75,2250,-12.1639,-43.0013,5.17463,1,0,0,4,78,-71.1259,218.903,-78.29,2250
24,-52.1373,160.462,-89.12,2250,-12.1795,-40.2331,10.8052,1,0,0,0,78,-52.1373,160.462,-89.12,2250
24,-52.1373,160.462,-89.12,2250,-12.1795,-40.2331,10.8052,1,0,0,1,78,-69.3947,136.195,-96.91,2250
24,-52.1373,160.462,-89.12,2250,-12.1795,-40.2331,10.8052,1,0,0,2,78,-139.819,192.445,-127.97,2252.5
24,-52.1373,160.462,-89.12,2250,-12.1795,-40.2331,10.8052,1,0,0,3,78,-111.357,218.551,-136.71,2255
24,-52.1373,160.462,-89.12,2250,-12.1795,-40.2331,10.8052,1,0,0,4,78,-68.8413,211.872,-146.78,2255
25,41.4516,-261.715,-4.95,2365,-154.68,77.4006,5.89468,1,0,0,0,81,41.4516,-261.715,-4.95,2365
25,41.4516,-261.715,-4.95,2365,-154.68,77.4006,5.89468,1,0,0,1,81,1.43092e-14,-233.695,-6.66,2365
25,41.4516,-261.715,-4.95,2365,-154.68,77.4006,5.89468,1,0,0,2,81,-31.3735,-198.084,-8.18,2365
25,41.4516,-261.715,-4.95,2365,-154.68,77.4006,5.89468,1,0,0,3,81,-51.6921,-159.092,-9.32,2365
25,41.4516,-261.715,-4.95,2365,-154.68,77.4006,5.89468,1,0,0,4,81,-62.0771,-121.833,-9.7,2365
25,41.4516,-261.715,-4.95,2365,-154.68,77.4006,5.89468,1,0,0,5,81,-65.0265,-89.5014,-9.89,2365
26,202.48,65.7899,43.9,2500,-79.8927,-175.286,17.8371,1,0,0,0,85,202.48,65.7899,43.9,2500
26,202.48,65.7899,43.9,2500,-79.8927,-175.286,17.8371,1,0,0,1,85,180.799,28.6357,39.91,2500
26,202.48,65.7899,43.9,2500,-79.8927,-175.286,17.8371,1,0,0,2,85,155.8,-0,42.95,2500
26,202.48,65.7899,43.9,2500,-79.8927,-175.286,17.8371,1,0,0,3,85,129.315,-20.4815,45.99,2500
26,202.48,65.7899,43.9,2500,-79.8927,-175.286,17.8371,1,0,0,4,85,104.816,-34.0569,47.89,2500
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,0,73,-101.56,-32.9988,-29.84,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,1,73,-115.752,-18.3332,-30.6,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,2,73,-129.954,-1.59142e-14,-31.36,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,3,73,-143.175,22.6767,-32.12,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,4,73,-154.951,50.3466,-33.26,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,5,73,-163.102,83.1045,-34.4,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,6,73,-165.446,120.203,-36.68,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,7,73,-159.739,159.739,-39.34,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,8,73,-144.957,199.516,-42,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,9,73,-120.519,236.532,-44.85,2670
27,-101.56,-32.9988,-29.84,2670,-130.578,121.741,6.64545,1,0,0,10,73,-87.0978,268.059,-47.89,2670
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,0,73,169.973,233.947,-67.08,2670
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,1,73,194.484,194.484,-69.36,2670
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,2,73,208.124,151.211,-71.45,2670
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,3,73,210.932,107.475,-73.35,2670
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,4,73,204.187,66.3444,-75.63,2672.5
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,5,73,169.841,-0,-80,2675
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,6,73,146.938,-23.2728,-82.09,2675
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,7,73,123.838,-40.2372,-83.7226,2675
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,8,73,101.768,-51.8535,-85.32,2675
28,169.973,233.947,-67.08,2670,104.266,-128.276,8.09133,1,0,0,9,73,81.8216,-59.4468,-86.46,2675
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,0,73,242.251,123.433,-8.56,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,1,73,237.617,77.2064,-10.08,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,2,73,224.233,35.515,-11.6,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,3,73,204.508,-0,-12.93,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,4,73,180.724,-28.6238,-14.26,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,5,73,154.951,-50.3466,-15.59,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,6,73,129.35,-65.9069,-16.73,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,7,73,104.986,-76.2769,-18.06,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,8,73,82.8493,-82.8493,-19.39,2670
29,242.251,123.433,-8.56,2670,1.6521,-192.948,6.30061,1,0,0,9,73,62.8195,-86.4637,-20.53,2670
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,0,83,78.4629,-78.4629,31.55,3125
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,1,83,135.596,-186.632,42.76,3125
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,2,83,115.584,-226.846,44.85,3125
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,3,83,82.197,-252.976,46.56,3125
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,4,83,41.5513,-262.345,48.08,3125
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,5,83,1.5554e-14,-254.025,49.41,3125
30,78.4629,-78.4629,31.55,3125,78.7215,-31.2563,-7.13118,1,0,0,6,83,-35.6544,-225.113,50.74,3125
31,49.3205,-151.793,78.1,3125,-27.9537,16.4981,0.601853,1,0,0,0,83,49.3205,-151.793,78.1,3125
31,49.3205,-151.793,78.1,3125,-27.9537,16.4981,0.601853,1,0,0,1,83,78.9694,-154.986,78.67,3125
31,49.3205,-151.793,78.1,3125,-27.9537,16.4981,0.601853,1,0,0,2,83,99.7325,-137.27,78.29,3125
31,49.3205,-151.793,78.1,3125,-27.9537,16.4981,0.601853,1,0,0,3,83,48.2615,-94.7184,75.44,3125
31,49.3205,-151.793,78.1,3125,-27.9537,16.4981,0.601853,1,0,0,4,83,35.6375,-109.681,75.5312,3125
32,49.5227,-152.415,78.1,3125,-30.3693,12.1241,0.650097,1,0,0,0,83,49.5227,-152.415,78.1,3125
32,49.5227,-152.415,78.1,3125,-30.3693,12.1241,0.650097,1,0,0,1,83,77.4537,-152.011,78.67,3125
32,49.5227,-152.415,78.1,3125,-30.3693,12.1241,0.650097,1,0,0,2,83,96.4908,-132.808,78.29,3125
32,49.5227,-152.415,78.1,3125,-30.3693,12.1241,0.650097,1,0,0,3,83,47.0538,-92.3484,75.44,3125
32,49.5227,-152.415,78.1,3125,-30.3693,12.1241,0.650097,1,0,0,4,83,34.22,-105.318,75.5312,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,0,83,49.3205,-151.793,72.97,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,1,83,77.4537,-152.011,73.73,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,2,83,95.8128,-131.875,78.29,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,3,83,48.2615,-94.7184,76.2,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,4,83,50.1117,-154.228,78.1,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,5,83,78.9694,-154.986,73.73,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,6,83,96.4908,-132.808,73.92,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,7,83,48.2615,-94.7184,71.45,3125
33,49.3205,-151.793,72.97,3125,-27.7232,12.8673,0.800799,1,0,0,8,83,34.22,-105.318,71.26,3127.5
34,49.5227,-152.415,72.97,3125,-29.0277,15.8773,-1.24,1,0,0,0,83,49.5227,-152.415,72.97,3125
34,49.5227,-152.415,72.97,3125,-29.0277,15.8773,-1.24,1,0,0,1,83,78.9694,-154.986,71.83,3125
34,49.5227,-152.415,72.97,3125,-29.0277,15.8773,-1.24,1,0,0,2,83,99.7325,-137.27,73.92,3125
34,49.5227,-152.415,72.97,3125,-29.0277,15.8773,-1.24,1,0,0,3,83,47.0538,-92.3484,76.2,3125
34,49.5227,-152.415,72.97,3125,-29.0277,15.8773,-1.24,1,0,0,4,83,49.8916,-153.55,78.1,3125
35,49.8916,-153.55,72.97,3125,-30.7995,10.7132,-1.3127,1,0,0,0,83,49.8916,-153.55,72.97,3125
35,49.8916,-153.55,72.97,3125,-30.7995,10.7132,-1.3127,1,0,0,1,83,77.4537,-152.011,71.83,3125
35,49.8916,-153.55,72.97,3125,-30.7995,10.7132,-1.3127,1,0,0,2,83,95.8128,-131.875,73.92,3125
35,49.8916,-153.55,72.97,3125,-30.7995,10.7132,-1.3127,1,0,0,3,83,45.8462,-89.9783,76.2,3125
35,49.8916,-153.55,72.97,3125,-30.7995,10.7132,-1.3127,1,0,0,4,83,33.5253,-103.18,75.5312,3125
36,99.7325,-137.27,70.12,3125,-14.7419,-29.9582,1.82932,1,0,0,0,83,99.7325,-137.27,70.12,3125
36,99.7325,-137.27,70.12,3125,-14.7419,-29.9582,1.82932,1,0,0,1,83,45.8462,-89.9783,75.44,3125
36,99.7325,-137.27,70.12,3125,-14.7419,-29.9582,1.82932,1,0,0,2,83,50.1117,-154.228,72.97,3125
36,99.7325,-137.27,70.12,3125,-14.7419,-29.9582,1.82932,1,0,0,3,83,96.4908,-132.808,70.12,3125
36,99.7325,-137.27,70.12,3125,-14.7419,-29.9582,1.82932,1,0,0,4,83,45.8462,-89.9783,71.45,3125
36,99.7325,-137.27,70.12,3125,-14.7419,-29.9582,1.82932,1,0,0,5,83,33.5253,-103.18,71.26,3127.5
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,0,83,47.4777,-146.121,78.1,3125
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,1,83,63.7577,-87.7549,76.2,3125
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,2,83,47.0538,-92.3484,71.45,3125
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,3,83,47.4777,-146.121,72.97,3125
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,4,83,95.8128,-131.875,70.12,3125
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,5,83,45.8462,-89.9783,66.7,3127.5
37,47.4777,-146.121,78.1,3125,-24.2954,14.3167,-0.466564,1,0,0,6,-999,34.22,-105.318,64.0367,3127.5
38,59.705,-117.178,76.2,3127.5,-0.403648,21.2426,-0.778082,1,0,0,0,83,59.705,-117.178,76.2,3127.5
38,59.705,-117.178,76.2,3127.5,-0.403648,21.2426,-0.778082,1,0,0,1,83,70.4281,-96.936,71.64,3130
38,59.705,-117.178,76.2,3127.5,-0.403648,21.2426,-0.778082,1,0,0,2,83,99.7665,-99.7665,62.9,3125
38,59.705,-117.178,76.2,3127.5,-0.403648,21.2426,-0.778082,1,0,0,3,83,99.7325,-137.27,56.82,3127.5
38,59.705,-117.178,76.2,3127.5,-0.403648,21.2426,-0.778082,1,0,0,4,83,59.5289,-116.832,43.995,3130
39,51.9706,-101.998,74.87,3130,8.34539,23.1243,4.21038,1,0,0,0,83,51.9706,-101.998,74.87,3130
39,51.9706,-101.998,74.87,3130,8.34539,23.1243,4.21038,1,0,0,1,83,63.7577,-87.7549,71.64,3127.5
39,51.9706,-101.998,74.87,3130,8.34539,23.1243,4.21038,1,0,0,2,83,84.9174,-84.9174,62.9,3125
39,51.9706,-101.998,74.87,3130,8.34539,23.1243,4.21038,1,0,0,3,83,95.8128,-131.875,56.82,3127.5
39,51.9706,-101.998,74.87,3130,8.34539,23.1243,4.21038,1,0,0,4,83,69.3085,-136.026,46.94,3130
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,0,83,86.0411,-118.425,78.29,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,1,83,62.5588,-122.778,78.1,3130
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,2,83,47.1304,-145.052,78.1,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,3,83,88.8855,-122.34,78.29,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,4,83,62.5588,-122.778,74.49,3130
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,5,83,49.8916,-153.55,72.21,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,6,83,88.8855,-122.34,68.6,3130
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,7,83,62.5588,-122.778,64.8,3130
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,8,83,50.1117,-154.228,65.8105,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,9,83,88.8855,-122.34,70.12,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,10,83,62.5588,-122.778,71.45,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,11,83,50.1117,-154.228,72.21,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,12,83,88.8855,-122.34,73.92,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,13,83,62.5588,-122.778,75.44,3127.5
40,86.0411,-118.425,78.29,3127.5,29.6008,-5.43539,-0.234153,1,0,0,14,83,47.1304,-145.052,72.97,3127.5
41,50.1117,-154.228,70.12,3127.5,-25.0987,7.19015,3.44114,1,0,0,0,83,50.1117,-154.228,70.12,3127.5
41,50.1117,-154.228,70.12,3127.5,-25.0987,7.19015,3.44114,1,0,0,1,83,76.0078,-149.174,73.73,3127.5
41,50.1117,-154.228,70.12,3127.5,-25.0987,7.19015,3.44114,1,0,0,2,83,86.0411,-118.425,73.92,3127.5
41,50.1117,-154.228,70.12,3127.5,-25.0987,7.19015,3.44114,1,0,0,3,83,48.2615,-94.7184,74.49,3127.5
41,50.1117,-154.228,70.12,3127.5,-25.0987,7.19015,3.44114,1,0,0,4,-999,33.5253,-103.18,64.0367,3127.5
42,49.3205,-151.793,72.21,3127.5,-27.2118,11.5745,3.16406,1,0,0,0,83,49.3205,-151.793,72.21,3127.5
42,49.3205,-151.793,72.21,3127.5,-27.2118,11.5745,3.16406,1,0,0,1,83,94.0897,-129.503,78.29,3127.5
42,49.3205,-151.793,72.21,3127.5,-27.2118,11.5745,3.16406,1,0,0,2,83,47.0538,-92.3484,74.49,3127.5
42,49.3205,-151.793,72.21,3127.5,-27.2118,11.5745,3.16406,1,0,0,3,83,49.5227,-152.415,72.21,3127.5
42,49.3205,-151.793,72.21,3127.5,-27.2118,11.5745,3.16406,1,0,0,4,83,76.0078,-149.174,71.83,3127.5
43,94.0897,-129.503,56.82,3130,15.3028,-17.433,3.61546,1,0,0,0,83,94.0897,-129.503,56.82,3130
43,94.0897,-129.503,56.82,3130,15.3028,-17.433,3.61546,1,0,0,1,83,62.9562,-123.558,62.14,3130
43,94.0897,-129.503,56.82,3130,15.3028,-17.433,3.61546,1,0,0,2,83,49.8916,-153.55,65.8105,3127.5
43,94.0897,-129.503,56.82,3130,15.3028,-17.433,3.61546,1,0,0,3,83,94.0897,-129.503,70.12,3127.5
43,94.0897,-129.503,56.82,3130,15.3028,-17.433,3.61546,1,0,0,4,83,64.5265,-126.64,78.67,3127.5
43,94.0897,-129.503,56.82,3130,15.3028,-17.433,3.61546,1,0,0,5,83,49.8916,-153.55,70.12,3127.5
44,71.1199,-139.581,71.83,3127.5,-27.7292,-19.1165,-2.17881,1,0,0,0,83,71.1199,-139.581,71.83,3127.5
44,71.1199,-139.581,71.83,3127.5,-27.7292,-19.1165,-2.17881,1,0,0,1,83,86.0411,-118.425,70.12,3127.5
44,71.1199,-139.581,71.83,3127.5,-27.7292,-19.1165,-2.17881,1,0,0,2,83,45.8462,-89.9783,78.1,3127.5
44,71.1199,-139.581,71.83,3127.5,-27.7292,-19.1165,-2.17881,1,0,0,3,83,47.4777,-146.121,72.21,3127.5
44,71.1199,-139.581,71.83,3127.5,-27.7292,-19.1165,-2.17881,1,0,0,4,83,74.0527,-145.337,71.83,3127.5
45,47.1304,-145.052,65.8105,3130,-26.0122,20.3238,1.10922,1,0,0,0,83,47.1304,-145.052,65.8105,3130
45,47.1304,-145.052,65.8105,3130,-26.0122,20.3238,1.10922,1,0,0,1,83,77.4537,-152.011,66.89,3127.5
45,47.1304,-145.052,65.8105,3130,-26.0122,20.3238,1.10922,1,0,0,2,83,99.7325,-137.27,68.6,3127.5
45,47.1304,-145.052,65.8105,3130,-26.0122,20.3238,1.10922,1,0,0,3,83,45.8462,-89.9783,77.2806,3127.5
45,47.1304,-145.052,65.8105,3130,-26.0122,20.3238,1.10922,1,0,0,4,83,35.6375,-109.681,71.26,3127.5
46,41.657,-128.207,64.0367,3130,-13.9169,25.9995,2.16397,1,0,0,0,-999,41.657,-128.207,64.0367,3130
