trackid,firstposx,firstposy,firstposz,firstpost,momx,momy,momz,charge,chi2ndf,type,hitid,muonid,recox,recoy,recoz,recot
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,40,834,116.255,160.011,78.1,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,41,834,151.702,110.218,75.44,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,42,834,163.281,83.196,74.11,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,43,834,170.672,55.4546,72.78,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,44,834,174.431,27.6271,70.88,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,45,834,174.705,-0,68.98,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,46,834,171.428,-27.1515,66.89,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,47,834,164.709,-53.5171,64.8,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,48,834,154.817,-78.8831,63.09,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,49,834,141.493,-102.801,60.81,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,50,834,125.013,-125.013,58.53,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,51,834,105.704,-145.49,55.87,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,52,834,57.9793,-178.442,50.74,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,53,834,30.1379,-190.283,48.46,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,54,834,1.21221e-14,-197.975,46.37,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,55,834,-31.8618,-201.167,44.47,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,56,834,-64.8179,-199.489,42.19,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,57,834,-97.987,-192.31,39.72,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,58,834,-130.438,-179.533,37.06,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,59,834,-160.948,-160.948,34.02,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,60,834,-188.756,-137.139,30.79,1060
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,61,834,-211.948,-107.993,27.37,1065
155,45.1775,285.239,84.75,1055,216.38,-58.6812,-8.46701,1,0,0,62,834,-229.485,-74.5643,23.76,1065
156,-63.9762,88.0557,-87.79,1055,-0.936456,-90.8807,4.43236,1,0,0,0,162,-63.9762,88.0557,-87.79,1055
156,-63.9762,88.0557,-87.79,1055,-0.936456,-90.8807,4.43236,1,0,0,1,162,-96.0779,15.2172,-91.78,1055
156,-63.9762,88.0557,-87.79,1055,-0.936456,-90.8807,4.43236,1,0,0,2,162,-117.342,-1.43698e-14,-93.11,1055
156,-63.9762,88.0557,-87.79,1055,-0.936456,-90.8807,4.43236,1,0,0,3,162,-249.313,39.4873,-96.8296,1055
156,-63.9762,88.0557,-87.79,1055,-0.936456,-90.8807,4.43236,1,0,0,4,162,-266.2,86.4937,-96.72,1055
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,0,834,-235.785,-2.88744e-14,16.73,1065
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,1,834,-222.936,35.3096,12.55,1065
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,2,834,-200.934,65.2876,8.18,1065
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,3,834,-139.523,101.369,-1.91,1065
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,4,834,-105.711,105.711,-6.66,1065
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,5,834,-73.3708,100.986,-11.03,1065
157,-235.785,-2.88744e-14,16.73,1065,24.3048,116.204,13.1619,1,0,0,6,834,-45.5316,89.3609,-15.59,1065
158,241.405,-123.002,7.42,1080,-151.083,-80.3342,-4.45417,1,0,0,0,456,241.405,-123.002,7.42,1080
158,241.405,-123.002,7.42,1080,-151.083,-80.3342,-4.45417,1,0,0,1,456,193.631,-140.681,8.75,1080
158,241.405,-123.002,7.42,1080,-151.083,-80.3342,-4.45417,1,0,0,2,456,145.146,-145.146,10.08,1080
158,241.405,-123.002,7.42,1080,-151.083,-80.3342,-4.45417,1,0,0,3,-999,100.671,-138.561,11.98,1080
158,241.405,-123.002,7.42,1080,-151.083,-80.3342,-4.45417,1,0,0,4,456,60.9414,-119.604,11.6,1080
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,0,466,-266.245,-3.26045e-14,-57.58,1090
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,1,466,-234.696,37.1722,-65.18,1090
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,2,466,-197.435,64.1504,-72.4,1090
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,3,466,-158.292,80.6539,-79.62,1090
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,4,466,-120.761,87.738,-86.08,1090
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,5,466,-87.805,87.805,-92.35,1090
159,-266.245,-3.26045e-14,-57.58,1090,97.3904,148.632,27.6288,1,0,0,6,466,-61.1444,84.158,-97.48,1090
160,266.683,-42.2384,-12.93,1100,76.8227,-41.3469,6.13509,1,0,0,0,145,266.683,-42.2384,-12.93,1100
160,266.683,-42.2384,-12.93,1100,76.8227,-41.3469,6.13509,1,0,0,1,145,160.011,-51.9906,-4.95,1100
160,266.683,-42.2384,-12.93,1100,76.8227,-41.3469,6.13509,1,0,0,2,145,141.274,-71.9825,-4,1100
160,266.683,-42.2384,-12.93,1100,76.8227,-41.3469,6.13509,1,0,0,3,145,129.811,-94.3131,-3.05,1100
160,266.683,-42.2384,-12.93,1100,76.8227,-41.3469,6.13509,1,0,0,4,145,125.088,-125.088,-1.72,1100
161,200.783,-200.783,4.19,1102.5,-73.1452,17.3419,0.695813,1,0,0,0,145,200.783,-200.783,4.19,1102.5
161,200.783,-200.783,4.19,1102.5,-73.1452,17.3419,0.695813,1,0,0,1,-999,235.174,-37.2479,6.66,1105
161,200.783,-200.783,4.19,1102.5,-73.1452,17.3419,0.695813,1,0,0,2,145,167.54,-54.4369,5.9,1105
161,200.783,-200.783,4.19,1102.5,-73.1452,17.3419,0.695813,1,0,0,3,145,148.553,-75.6916,5.52,1105
161,200.783,-200.783,4.19,1102.5,-73.1452,17.3419,0.695813,1,0,0,4,-999,138.335,-100.506,4.8455,1105
161,200.783,-200.783,4.19,1102.5,-73.1452,17.3419,0.695813,1,0,0,5,145,138.915,-138.915,4.83862,1105
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,0,233,-32.121,-98.8584,22.24,1110
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,1,233,-57.2831,-112.424,15.97,1110
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,2,233,-81.5817,-112.288,11.6,1110
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,3,233,-102.845,-102.845,7.99,1110
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,4,233,-118.436,-86.0488,4.76,1110
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,5,233,-126.219,-41.0112,-3.05,1110
162,-32.121,-98.8584,22.24,1110,-34.6648,-33.2934,10.4138,1,0,0,6,233,-115.822,-18.3444,-7.61,1110
163,155.774,50.6141,-33.45,1115,63.2683,75.3653,8.8827,1,0,0,0,59,155.774,50.6141,-33.45,1115
163,155.774,50.6141,-33.45,1115,63.2683,75.3653,8.8827,1,0,0,1,59,138.4,21.9204,-30.41,1115
163,155.774,50.6141,-33.45,1115,63.2683,75.3653,8.8827,1,0,0,2,59,131.955,-0,-28.13,1115
163,155.774,50.6141,-33.45,1115,63.2683,75.3653,8.8827,1,0,0,3,59,130.086,-20.6037,-26.04,1115
163,155.774,50.6141,-33.45,1115,63.2683,75.3653,8.8827,1,0,0,4,59,145.983,-74.382,-19.77,1115
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,0,59,224.424,-114.35,-162.93,1120
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,1,59,174.337,56.6455,-116.38,1120
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,2,59,146.532,23.2084,-111.06,1120
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,3,59,138.035,-0,-107.64,1120
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,4,59,135.397,-21.4448,-104.98,1120
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,5,59,138.604,-45.0353,-101.56,1120
164,224.424,-114.35,-162.93,1120,-85.4208,6.58395,10.8312,1,0,0,6,59,155.967,-79.469,-95.39,1120
165,159.032,51.6727,-183.64,1120,63.7232,60.8707,8.61997,1,0,0,0,59,159.032,51.6727,-183.64,1120
165,159.032,51.6727,-183.64,1120,63.7232,60.8707,8.61997,1,0,0,1,59,137.716,21.8121,-180.03,1120
165,159.032,51.6727,-183.64,1120,63.7232,60.8707,8.61997,1,0,0,2,59,130.625,-0,-177.94,1120
165,159.032,51.6727,-183.64,1120,63.7232,60.8707,8.61997,1,0,0,3,59,129.017,-20.4343,-176.04,1120
165,159.032,51.6727,-183.64,1120,63.7232,60.8707,8.61997,1,0,0,4,59,132.002,-42.89,-173.95,1120
165,159.032,51.6727,-183.64,1120,63.7232,60.8707,8.61997,1,0,0,5,59,147.259,-75.0323,-169.96,1120
166,80.9116,111.365,-118.28,1157.5,7.10704,88.965,-1.08343,1,0,0,0,909,80.9116,111.365,-118.28,1157.5
166,80.9116,111.365,-118.28,1157.5,7.10704,88.965,-1.08343,1,0,0,1,909,82.7766,82.7766,-111.06,1157.5
166,80.9116,111.365,-118.28,1157.5,7.10704,88.965,-1.08343,1,0,0,2,909,88.6157,64.3831,-105.93,1155
166,80.9116,111.365,-118.28,1157.5,7.10704,88.965,-1.08343,1,0,0,3,909,97.0885,49.4691,-101.37,1155
166,80.9116,111.365,-118.28,1157.5,7.10704,88.965,-1.08343,1,0,0,4,909,109.282,35.5078,-96.34,1155
166,80.9116,111.365,-118.28,1157.5,7.10704,88.965,-1.08343,1,0,0,5,909,130.757,20.7099,-89.12,1155
167,-43.6535,-275.618,15.59,1155,-134.151,106.319,-18.3923,1,0,0,0,87,-43.6535,-275.618,15.59,1155
167,-43.6535,-275.618,15.59,1155,-134.151,106.319,-18.3923,1,0,0,1,87,-78.043,-240.192,20.91,1155
167,-43.6535,-275.618,15.59,1155,-134.151,106.319,-18.3923,1,0,0,2,87,-101.396,-199.001,25.85,1155
167,-43.6535,-275.618,15.59,1155,-134.151,106.319,-18.3923,1,0,0,3,87,-113.933,-113.933,32.88,1155
167,-43.6535,-275.618,15.59,1155,-134.151,106.319,-18.3923,1,0,0,4,87,-107.239,-77.9139,34.97,1155
167,-43.6535,-275.618,15.59,1155,-134.151,106.319,-18.3923,1,0,0,5,87,-96.1724,-49.0023,36.87,1155
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,0,450,-266.785,86.6836,-57.96,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,1,450,-238.358,121.449,-63.47,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,2,450,-205.972,149.647,-68.41,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,3,450,-171.204,171.204,-73.54,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,4,450,-135.464,186.45,-78.1,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,5,450,-99.6259,195.527,-82.28,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,6,450,-64.6417,198.947,-86.08,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,7,450,-31.2754,197.465,-90.07,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,8,450,28.9825,182.988,-96.91,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,9,450,79.5516,156.129,-103.46,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,10,450,101.237,139.341,-106.69,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,11,450,120.579,120.579,-110.11,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,12,450,137.343,99.7854,-113.53,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,13,450,151.6,77.2442,-116.95,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,14,450,163.263,53.0474,-120.37,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,15,450,171.991,27.2407,-124.17,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,16,450,178.087,-0,-127.97,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,17,450,180.624,-28.608,-132.15,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,18,450,179.783,-58.4151,-136.71,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,19,450,175.122,-89.2293,-141.65,1245
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,20,450,166.006,-120.611,-146.97,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,21,450,151.709,-151.709,-152.86,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,22,450,132.076,-181.787,-159.13,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,23,450,106.872,-209.747,-165.59,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,24,450,76.1495,-234.364,-172.24,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,25,450,40.2138,-253.9,-179.27,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,26,450,1.63219e-14,-266.565,-186.68,1250
168,-266.785,86.6836,-57.96,1245,131.973,193.301,28.6817,1,0,0,27,450,-43.0375,-271.728,-194.47,1250
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,0,90,-31.2287,96.1119,-96.0656,1300
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,1,90,-17.9376,113.253,-102.32,1300
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,2,90,-1.9662e-14,122.265,-107.64,1300
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,3,90,19.6615,124.138,-112.77,1300
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,4,90,38.4865,118.449,-117.14,1300
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,5,90,54.0076,105.996,-120.94,1300
169,-31.2287,96.1119,-96.0656,1300,17.6339,38.6603,12.1433,1,0,0,6,90,64.2235,88.3961,-125.5,1300
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,0,893,-4.49193e-14,279.324,-58.53,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,1,893,40.7786,257.466,-64.42,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,2,893,101.33,198.87,-74.11,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,3,893,120.722,166.16,-78.29,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,4,893,133.746,133.746,-82.09,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,5,893,141.079,102.5,-85.51,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,6,893,143.869,73.3051,-88.74,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,7,893,143.15,46.5122,-91.59,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,8,893,134.425,-0,-96.34,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,9,893,109.277,-55.6797,-102.51,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,10,893,98.4533,-71.5305,-104.41,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,11,893,86.7231,-86.7231,-106.5,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,12,893,73.283,-100.865,-108.4,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,13,893,58.1812,-114.187,-110.49,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,14,893,41.1873,-126.762,-112.77,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,15,893,9.09178e-15,-148.485,-118.28,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,16,893,-24.8332,-156.791,-121.13,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,17,893,-52.7645,-162.392,-124.36,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,18,893,-83.8861,-164.636,-127.78,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,19,893,-117.707,-162.01,-131.58,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,20,893,-153.458,-153.458,-135.76,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,21,893,-189.524,-137.698,-140.13,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,22,893,-223.968,-114.117,-144.5,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,23,893,-254.964,-82.8428,-148.3,1370
170,-4.49193e-14,279.324,-58.53,1370,196.494,-81.7203,27.0481,1,0,0,24,893,-279.985,-44.3453,-152.29,1370
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,0,444,-143.46,-73.0963,167.49,1400
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,1,444,-115.208,-83.7036,169.39,1400
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,2,444,-99.8894,-99.8894,170.15,1400
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,3,444,-91.3611,-125.748,170.15,1400
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,4,444,-181.235,-181.235,171.86,1400
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,5,444,-202.897,-147.414,172.81,1400
171,-143.46,-73.0963,167.49,1400,52.224,-5.11257,-3.26627,1,0,0,6,-999,-190.403,-97.0152,173.95,1402.5
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,0,444,-192.296,-97.9799,168.44,1400
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,1,444,-140.434,-193.29,170.34,1400
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,2,444,-97.4711,-97.4711,170.15,1400
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,3,444,-199.895,-145.233,172.81,1400
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,4,444,-176.936,-176.936,171.86,1400
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,5,444,-133.401,-183.61,170.34,1400
172,-192.296,-97.9799,168.44,1400,32.2525,42.8161,-0.427705,1,0,0,6,444,-140.258,-71.4649,167.49,1400
173,-140.434,-193.29,186.3,1402.5,-50.477,6.14323,18.3209,1,0,0,0,444,-140.434,-193.29,186.3,1402.5
173,-140.434,-193.29,186.3,1402.5,-50.477,6.14323,18.3209,1,0,0,1,444,-175.324,-175.324,171.86,1402.5
173,-140.434,-193.29,186.3,1402.5,-50.477,6.14323,18.3209,1,0,0,2,444,-115.208,-83.7036,157.8,1402.5
173,-140.434,-193.29,186.3,1402.5,-50.477,6.14323,18.3209,1,0,0,3,444,-97.4711,-97.4711,152.1,1400
173,-140.434,-193.29,186.3,1402.5,-50.477,6.14323,18.3209,1,0,0,4,444,-87.482,-120.409,153.05,1400
173,-140.434,-193.29,186.3,1402.5,-50.477,6.14323,18.3209,1,0,0,5,444,-163.769,-163.769,153.43,1405
174,-200.524,-145.69,190.1,1405,-3.704,41.9109,-1.76456,1,0,0,0,444,-200.524,-145.69,190.1,1405
174,-200.524,-145.69,190.1,1405,-3.704,41.9109,-1.76456,1,0,0,1,444,-133.401,-183.61,186.3,1402.5
174,-200.524,-145.69,190.1,1405,-3.704,41.9109,-1.76456,1,0,0,2,444,-115.25,-115.25,180.22,1405
174,-200.524,-145.69,190.1,1405,-3.704,41.9109,-1.76456,1,0,0,3,444,-200.524,-145.69,161.79,1402.5
174,-200.524,-145.69,190.1,1405,-3.704,41.9109,-1.76456,1,0,0,4,444,-181.235,-181.235,160.46,1400
175,-130.118,-94.5364,188.39,1405,39.5687,2.22214,4.11924,1,0,0,0,444,-130.118,-94.5364,188.39,1405
175,-130.118,-94.5364,188.39,1405,39.5687,2.22214,4.11924,1,0,0,1,444,-87.482,-120.409,182.88,1402.5
175,-130.118,-94.5364,188.39,1405,39.5687,2.22214,4.11924,1,0,0,2,444,-163.769,-163.769,167.11,1405
175,-130.118,-94.5364,188.39,1405,39.5687,2.22214,4.11924,1,0,0,3,444,-130.118,-94.5364,169.39,1402.5
175,-130.118,-94.5364,188.39,1405,39.5687,2.22214,4.11924,1,0,0,4,444,-87.482,-120.409,170.15,1400
175,-130.118,-94.5364,188.39,1405,39.5687,2.22214,4.11924,1,0,0,5,444,-157.589,-157.589,167.11,1405
176,-190.754,-138.591,194.66,1405,1.52989,37.9249,1.79308,1,0,0,0,444,-190.754,-138.591,194.66,1405
176,-190.754,-138.591,194.66,1405,1.52989,37.9249,1.79308,1,0,0,1,444,-129.141,-177.748,186.3,1405
176,-190.754,-138.591,194.66,1405,1.52989,37.9249,1.79308,1,0,0,2,444,-114.887,-114.887,180.22,1405
176,-190.754,-138.591,194.66,1405,1.52989,37.9249,1.79308,1,0,0,3,444,-190.754,-138.591,163.12,1405
176,-190.754,-138.591,194.66,1405,1.52989,37.9249,1.79308,1,0,0,4,444,-175.324,-175.324,160.46,1402.5
177,-127.966,-92.9729,193.52,1405,31.5784,-6.92358,7.36524,1,0,0,0,444,-127.966,-92.9729,193.52,1405
177,-127.966,-92.9729,193.52,1405,31.5784,-6.92358,7.36524,1,0,0,1,444,-106.741,-106.741,187.63,1405
177,-127.966,-92.9729,193.52,1405,31.5784,-6.92358,7.36524,1,0,0,2,444,-101.785,-140.095,182.88,1405
177,-127.966,-92.9729,193.52,1405,31.5784,-6.92358,7.36524,1,0,0,3,444,-157.249,-157.249,167.11,1405
177,-127.966,-92.9729,193.52,1405,31.5784,-6.92358,7.36524,1,0,0,4,444,-127.966,-92.9729,169.39,1402.5
178,-190.403,-97.0152,174.33,1405,17.4039,30.878,1.54915,1,0,0,0,444,-190.403,-97.0152,174.33,1405
178,-190.403,-97.0152,174.33,1405,17.4039,30.878,1.54915,1,0,0,1,444,-155.776,-155.776,167.11,1405
178,-190.403,-97.0152,174.33,1405,17.4039,30.878,1.54915,1,0,0,2,444,-125.661,-91.2977,169.39,1402.5
178,-190.403,-97.0152,174.33,1405,17.4039,30.878,1.54915,1,0,0,3,444,-190.403,-97.0152,151.435,1402.5
178,-190.403,-97.0152,174.33,1405,17.4039,30.878,1.54915,1,0,0,4,444,-155.776,-155.776,153.43,1405
179,-153.816,-78.3731,195.727,1405,34.1985,2.08078,7.5976,1,0,0,0,444,-153.816,-78.3731,195.727,1405
179,-153.816,-78.3731,195.727,1405,34.1985,2.08078,7.5976,1,0,0,1,444,-123.97,-90.0693,188.39,1405
179,-153.816,-78.3731,195.727,1405,34.1985,2.08078,7.5976,1,0,0,2,444,-113.516,-113.516,180.22,1405
179,-153.816,-78.3731,195.727,1405,34.1985,2.08078,7.5976,1,0,0,3,444,-184.144,-133.789,163.12,1405
179,-153.816,-78.3731,195.727,1405,34.1985,2.08078,7.5976,1,0,0,4,444,-174.947,-89.14,151.435,1402.5
180,-176.936,-176.936,187.06,1402.5,-39.2495,22.771,16.0827,1,0,0,0,444,-176.936,-176.936,187.06,1402.5
180,-176.936,-176.936,187.06,1402.5,-39.2495,22.771,16.0827,1,0,0,1,444,-200.524,-145.69,172.81,1402.5
180,-176.936,-176.936,187.06,1402.5,-39.2495,22.771,16.0827,1,0,0,2,444,-167.852,-85.525,167.49,1402.5
180,-176.936,-176.936,187.06,1402.5,-39.2495,22.771,16.0827,1,0,0,3,444,-123.97,-90.0693,157.8,1405
180,-176.936,-176.936,187.06,1402.5,-39.2495,22.771,16.0827,1,0,0,4,444,-106.741,-106.741,156.47,1405
181,-199.895,-145.233,190.1,1402.5,-16.0667,47.2961,-3.82608,1,0,0,0,444,-199.895,-145.233,190.1,1402.5
181,-199.895,-145.233,190.1,1402.5,-16.0667,47.2961,-3.82608,1,0,0,1,444,-175.324,-175.324,187.06,1405
181,-199.895,-145.233,190.1,1402.5,-16.0667,47.2961,-3.82608,1,0,0,2,444,-115.208,-83.7036,178.42,1402.5
181,-199.895,-145.233,190.1,1402.5,-16.0667,47.2961,-3.82608,1,0,0,3,444,-195.378,-99.55,171.438,1400
181,-199.895,-145.233,190.1,1402.5,-16.0667,47.2961,-3.82608,1,0,0,4,444,-176.936,-176.936,160.46,1400
182,-163.769,-163.769,195.99,1405,-36.6461,11.494,12.6195,1,0,0,0,444,-163.769,-163.769,195.99,1405
182,-163.769,-163.769,195.99,1405,-36.6461,11.494,12.6195,1,0,0,1,444,-190.754,-138.591,183.45,1405
182,-163.769,-163.769,195.99,1405,-36.6461,11.494,12.6195,1,0,0,2,444,-159.201,-81.117,167.49,1402.5
182,-163.769,-163.769,195.99,1405,-36.6461,11.494,12.6195,1,0,0,3,444,-125.661,-91.2977,157.8,1405
