trackid,firstposx,firstposy,firstposz,firstpost,momx,momy,momz,charge,chi2ndf,type,hitid,muonid,recox,recoy,recoz,recot
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,30,7,130.014,-42.2442,-71.64,20665
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,31,7,114.356,-58.2674,-73.4358,20665
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,32,7,97.9922,-71.1955,-74.49,20665
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,33,7,81.186,-81.186,-75.82,20665
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,34,7,64.4947,-88.7694,-76.96,20665
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,35,7,47.8555,-93.9218,-78.1,20665
28,-44.0778,-278.296,-20.72,20665,-234.777,82.5513,9.59226,1,0,0,36,7,31.4996,-96.9459,-79.05,20665
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,0,7,-70.4667,-70.4667,-83.8,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,1,7,-82.7746,-60.1392,-84.37,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,2,7,-95.1372,-48.4748,-84.75,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,3,7,-104.897,-34.083,-85.32,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,4,7,-114.004,-18.0564,-85.7,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,5,7,-121.315,-1.48563e-14,-86.08,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,6,7,-126.202,19.9884,-86.65,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,7,7,-128.365,41.7084,-87.22,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,8,7,-126.616,64.5139,-87.98,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,9,7,-120.588,87.6123,-88.626,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,10,7,-110.154,110.154,-89.12,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,11,7,-95.0948,130.887,-90.07,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,12,7,-75.6053,148.384,-91.02,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,13,7,-52.6364,161.998,-91.59,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,14,7,-26.8246,169.364,-92.2374,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,15,7,-2.6659e-14,165.775,-92.73,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,16,7,23.8396,150.517,-93.49,20670
29,-70.4667,-70.4667,-83.8,20670,-200.242,158.591,9.06092,1,0,0,17,7,39.9005,122.801,-94.82,20670
